nosg/goal70,unsat,0.23,../../result_files/20251204_142512_vmcai15-dt/clam/nosg/goal70
isa/goal70,unsat,156.63,../../result_files/20251204_142512_vmcai15-dt/isa/goal70
nosg/goal71,unsat,0.25,../../result_files/20251204_142512_vmcai15-dt/clam/nosg/goal71
isa/goal71,unsat,6.33,../../result_files/20251204_142512_vmcai15-dt/isa/goal71
nosg/goal72,unsat,0.22,../../result_files/20251204_142512_vmcai15-dt/clam/nosg/goal72
isa/goal72,unsat,120.50,../../result_files/20251204_142512_vmcai15-dt/isa/goal72
nosg/goal73,unsat,71.90,../../result_files/20251204_142512_vmcai15-dt/clam/nosg/goal73
isa/goal73,unsat,0.43,../../result_files/20251204_142512_vmcai15-dt/isa/goal73
nosg/goal74,unsat,0.22,../../result_files/20251204_142512_vmcai15-dt/clam/nosg/goal74
isa/goal74,,695.42,../../result_files/20251204_142512_vmcai15-dt/isa/goal74
nosg/goal75,unsat,2.11,../../result_files/20251204_142512_vmcai15-dt/clam/nosg/goal75
isa/goal75,,634.82,../../result_files/20251204_142512_vmcai15-dt/isa/goal75
nosg/goal76,unsat,15.49,../../result_files/20251204_142512_vmcai15-dt/clam/nosg/goal76
isa/goal76,,908.20,../../result_files/20251204_142512_vmcai15-dt/isa/goal76
nosg/goal77,unsat,2.10,../../result_files/20251204_142512_vmcai15-dt/clam/nosg/goal77
isa/goal77,unsat,0.23,../../result_files/20251204_142512_vmcai15-dt/isa/goal77
nosg/goal78,unsat,129.18,../../result_files/20251204_142512_vmcai15-dt/clam/nosg/goal78
isa/goal78,unsat,0.23,../../result_files/20251204_142512_vmcai15-dt/isa/goal78
nosg/goal79,unsat,75.86,../../result_files/20251204_142512_vmcai15-dt/clam/nosg/goal79
isa/goal79,unsat,242.07,../../result_files/20251204_142512_vmcai15-dt/isa/goal79
nosg/goal8,unsat,549.27,../../result_files/20251204_142512_vmcai15-dt/clam/nosg/goal8
isa/goal8,unsat,0.03,../../result_files/20251204_142512_vmcai15-dt/isa/goal8
nosg/goal80,unsat,119.78,../../result_files/20251204_142512_vmcai15-dt/clam/nosg/goal80
isa/goal80,unsat,211.32,../../result_files/20251204_142512_vmcai15-dt/isa/goal80
nosg/goal81,unsat,186.10,../../result_files/20251204_142512_vmcai15-dt/clam/nosg/goal81
isa/goal81,unsat,0.44,../../result_files/20251204_142512_vmcai15-dt/isa/goal81
nosg/goal82,,665.79,../../result_files/20251204_142512_vmcai15-dt/clam/nosg/goal82
isa/goal82,unsat,0.44,../../result_files/20251204_142512_vmcai15-dt/isa/goal82
nosg/goal83,unsat,130.16,../../result_files/20251204_142512_vmcai15-dt/clam/nosg/goal83
isa/goal83,unsat,169.68,../../result_files/20251204_142512_vmcai15-dt/isa/goal83
nosg/goal84,unsat,2.03,../../result_files/20251204_142512_vmcai15-dt/clam/nosg/goal84
isa/goal84,,1200.21,../../result_files/20251204_142512_vmcai15-dt/isa/goal84
nosg/goal85,unsat,149.89,../../result_files/20251204_142512_vmcai15-dt/clam/nosg/goal85
isa/goal85,unsat,0.44,../../result_files/20251204_142512_vmcai15-dt/isa/goal85
nosg/goal86,unsat,214.64,../../result_files/20251204_142512_vmcai15-dt/clam/nosg/goal86
isa/goal86,unsat,0.43,../../result_files/20251204_142512_vmcai15-dt/isa/goal86
isa/goal87,,1200.21,../../result_files/20251204_142512_vmcai15-dt/isa/goal87
isa/goal9,unsat,0.44,../../result_files/20251204_142512_vmcai15-dt/isa/goal9
nosg/goal9,unsat,816.70,../../result_files/20251204_142512_vmcai15-dt/clam/nosg/goal9
leon/heap-goal1,,1200.13,../../result_files/20251204_142512_vmcai15-dt/leon/heap-goal1
leon/heap-goal10,,1200.20,../../result_files/20251204_142512_vmcai15-dt/leon/heap-goal10
leon/heap-goal11,,1200.17,../../result_files/20251204_142512_vmcai15-dt/leon/heap-goal11
leon/heap-goal12,,1200.18,../../result_files/20251204_142512_vmcai15-dt/leon/heap-goal12
leon/heap-goal13,,1200.21,../../result_files/20251204_142512_vmcai15-dt/leon/heap-goal13
leon/heap-goal2,unsat,0.23,../../result_files/20251204_142512_vmcai15-dt/leon/heap-goal2
leon/heap-goal3,,768.61,../../result_files/20251204_142512_vmcai15-dt/leon/heap-goal3
leon/heap-goal4,,1124.44,../../result_files/20251204_142512_vmcai15-dt/leon/heap-goal4
leon/heap-goal5,unsat,0.22,../../result_files/20251204_142512_vmcai15-dt/leon/heap-goal5
leon/heap-goal6,unsat,9.41,../../result_files/20251204_142512_vmcai15-dt/leon/heap-goal6
leon/heap-goal7,,450.18,../../result_files/20251204_142512_vmcai15-dt/leon/heap-goal7
leon/heap-goal8,unsat,0.26,../../result_files/20251204_142512_vmcai15-dt/leon/heap-goal8
leon/heap-goal9,unsat,9.27,../../result_files/20251204_142512_vmcai15-dt/leon/heap-goal9
nosg/nichomachus-goal1,unsat,0.23,../../result_files/20251204_142512_vmcai15-dt/hipspec/nosg/nichomachus-goal1
nosg/nichomachus-goal2,unsat,0.02,../../result_files/20251204_142512_vmcai15-dt/hipspec/nosg/nichomachus-goal2
nosg/nichomachus-goal3,unsat,8.66,../../result_files/20251204_142512_vmcai15-dt/hipspec/nosg/nichomachus-goal3
nosg/nichomachus-goal4,unsat,293.18,../../result_files/20251204_142512_vmcai15-dt/hipspec/nosg/nichomachus-goal4
nosg/nichomachus-goal5,unsat,584.59,../../result_files/20251204_142512_vmcai15-dt/hipspec/nosg/nichomachus-goal5
nosg/nichomachus-goal6,unsat,0.32,../../result_files/20251204_142512_vmcai15-dt/hipspec/nosg/nichomachus-goal6
nosg/nichomachus-goal7,,838.20,../../result_files/20251204_142512_vmcai15-dt/hipspec/nosg/nichomachus-goal7
nosg/nichomachus-goal8,,895.97,../../result_files/20251204_142512_vmcai15-dt/hipspec/nosg/nichomachus-goal8
nosg/nichomachus-goal9,,645.60,../../result_files/20251204_142512_vmcai15-dt/hipspec/nosg/nichomachus-goal9
nosg/rev-equiv-goal1,unsat,0.22,../../result_files/20251204_142512_vmcai15-dt/hipspec/nosg/rev-equiv-goal1
nosg/rev-equiv-goal2,unsat,0.22,../../result_files/20251204_142512_vmcai15-dt/hipspec/nosg/rev-equiv-goal2
nosg/rev-equiv-goal3,unsat,46.55,../../result_files/20251204_142512_vmcai15-dt/hipspec/nosg/rev-equiv-goal3
nosg/rev-equiv-goal4,unsat,0.63,../../result_files/20251204_142512_vmcai15-dt/hipspec/nosg/rev-equiv-goal4
nosg/rev-equiv-goal5,unsat,0.63,../../result_files/20251204_142512_vmcai15-dt/hipspec/nosg/rev-equiv-goal5
nosg/rev-equiv-goal6,unsat,0.63,../../result_files/20251204_142512_vmcai15-dt/hipspec/nosg/rev-equiv-goal6
nosg/rev-equiv-goal7,unsat,292.74,../../result_files/20251204_142512_vmcai15-dt/hipspec/nosg/rev-equiv-goal7
nosg/rev-equiv-goal8,unsat,124.80,../../result_files/20251204_142512_vmcai15-dt/hipspec/nosg/rev-equiv-goal8
nosg/rotate-goal1,unsat,0.22,../../result_files/20251204_142512_vmcai15-dt/hipspec/nosg/rotate-goal1
nosg/rotate-goal2,unsat,0.22,../../result_files/20251204_142512_vmcai15-dt/hipspec/nosg/rotate-goal2
nosg/rotate-goal3,unsat,247.15,../../result_files/20251204_142512_vmcai15-dt/hipspec/nosg/rotate-goal3
nosg/rotate-goal4,unsat,687.16,../../result_files/20251204_142512_vmcai15-dt/hipspec/nosg/rotate-goal4
nosg/rotate-goal5,unsat,0.22,../../result_files/20251204_142512_vmcai15-dt/hipspec/nosg/rotate-goal5
nosg/rotate-goal6,unsat,0.23,../../result_files/20251204_142512_vmcai15-dt/hipspec/nosg/rotate-goal6
nosg/rotate-goal7,unsat,82.74,../../result_files/20251204_142512_vmcai15-dt/hipspec/nosg/rotate-goal7
nosg/rotate-goal8,unsat,136.16,../../result_files/20251204_142512_vmcai15-dt/hipspec/nosg/rotate-goal8
nosg/rotate-goal9,,1200.18,../../result_files/20251204_142512_vmcai15-dt/hipspec/nosg/rotate-goal9
