dtt-isa/goal26,,1200.20,../../result_files/20251204_121600_dtt/dtt-isa/goal26
dtt-clam/goal27,,1200.17,../../result_files/20251204_121600_dtt/dtt-clam/goal27
dtt-isa/goal27,unsat,0.02,../../result_files/20251204_121600_dtt/dtt-isa/goal27
dtt-clam/goal28,,1200.17,../../result_files/20251204_121600_dtt/dtt-clam/goal28
dtt-isa/goal28,unsat,0.02,../../result_files/20251204_121600_dtt/dtt-isa/goal28
dtt-clam/goal29,,1200.15,../../result_files/20251204_121600_dtt/dtt-clam/goal29
dtt-isa/goal29,unsat,0.03,../../result_files/20251204_121600_dtt/dtt-isa/goal29
dtt-clam/goal3,unsat,73.29,../../result_files/20251204_121600_dtt/dtt-clam/goal3
dtt-isa/goal3,unsat,49.34,../../result_files/20251204_121600_dtt/dtt-isa/goal3
dtt-clam/goal30,unsat,363.02,../../result_files/20251204_121600_dtt/dtt-clam/goal30
dtt-isa/goal30,unsat,0.04,../../result_files/20251204_121600_dtt/dtt-isa/goal30
dtt-clam/goal31,,1200.18,../../result_files/20251204_121600_dtt/dtt-clam/goal31
dtt-clam/goal32,,1200.15,../../result_files/20251204_121600_dtt/dtt-clam/goal32
dtt-isa/goal37,,1200.21,../../result_files/20251204_121600_dtt/dtt-isa/goal37
dtt-clam/goal38,,1200.16,../../result_files/20251204_121600_dtt/dtt-clam/goal38
dtt-isa/goal38,unsat,0.06,../../result_files/20251204_121600_dtt/dtt-isa/goal38
dtt-clam/goal39,,1200.16,../../result_files/20251204_121600_dtt/dtt-clam/goal39
dtt-isa/goal39,unsat,590.44,../../result_files/20251204_121600_dtt/dtt-isa/goal39
dtt-clam/goal4,unsat,285.90,../../result_files/20251204_121600_dtt/dtt-clam/goal4
dtt-isa/goal4,unsat,0.02,../../result_files/20251204_121600_dtt/dtt-isa/goal4
dtt-isa/goal40,unsat,0.02,../../result_files/20251204_121600_dtt/dtt-isa/goal40
dtt-isa/goal41,,676.66,../../result_files/20251204_121600_dtt/dtt-isa/goal41
dtt-isa/goal42,unsat,0.04,../../result_files/20251204_121600_dtt/dtt-isa/goal42
dtt-isa/goal43,unsat,0.04,../../result_files/20251204_121600_dtt/dtt-isa/goal43
dtt-isa/goal44,unsat,0.03,../../result_files/20251204_121600_dtt/dtt-isa/goal44
dtt-isa/goal45,unsat,0.02,../../result_files/20251204_121600_dtt/dtt-isa/goal45
dtt-clam/goal46,unsat,0.04,../../result_files/20251204_121600_dtt/dtt-clam/goal46
dtt-isa/goal46,unsat,0.02,../../result_files/20251204_121600_dtt/dtt-isa/goal46
dtt-isa/goal47,,1200.21,../../result_files/20251204_121600_dtt/dtt-isa/goal47
dtt-isa/goal48,unsat,0.08,../../result_files/20251204_121600_dtt/dtt-isa/goal48
dtt-clam/goal49,,674.54,../../result_files/20251204_121600_dtt/dtt-clam/goal49
dtt-isa/goal49,unsat,0.06,../../result_files/20251204_121600_dtt/dtt-isa/goal49
dtt-clam/goal5,unsat,66.94,../../result_files/20251204_121600_dtt/dtt-clam/goal5
dtt-isa/goal5,unsat,0.02,../../result_files/20251204_121600_dtt/dtt-isa/goal5
dtt-clam/goal50,unsat,177.54,../../result_files/20251204_121600_dtt/dtt-clam/goal50
dtt-isa/goal50,,523.18,../../result_files/20251204_121600_dtt/dtt-isa/goal50
dtt-isa/goal51,unsat,0.03,../../result_files/20251204_121600_dtt/dtt-isa/goal51
dtt-clam/goal52,unsat,0.03,../../result_files/20251204_121600_dtt/dtt-clam/goal52
dtt-isa/goal52,unsat,89.92,../../result_files/20251204_121600_dtt/dtt-isa/goal52
dtt-clam/goal53,unsat,0.03,../../result_files/20251204_121600_dtt/dtt-clam/goal53
dtt-isa/goal53,unsat,107.28,../../result_files/20251204_121600_dtt/dtt-isa/goal53
dtt-clam/goal54,,1200.19,../../result_files/20251204_121600_dtt/dtt-clam/goal54
dtt-clam/goal55,unsat,3.13,../../result_files/20251204_121600_dtt/dtt-clam/goal55
dtt-clam/goal56,,1200.18,../../result_files/20251204_121600_dtt/dtt-clam/goal56
dtt-isa/goal56,,785.09,../../result_files/20251204_121600_dtt/dtt-isa/goal56
dtt-clam/goal57,unsat,12.18,../../result_files/20251204_121600_dtt/dtt-clam/goal57
dtt-isa/goal57,,1200.21,../../result_files/20251204_121600_dtt/dtt-isa/goal57
dtt-clam/goal58,unsat,0.55,../../result_files/20251204_121600_dtt/dtt-clam/goal58
dtt-isa/goal58,,722.89,../../result_files/20251204_121600_dtt/dtt-isa/goal58
dtt-clam/goal59,unsat,21.32,../../result_files/20251204_121600_dtt/dtt-clam/goal59
dtt-isa/goal59,,496.50,../../result_files/20251204_121600_dtt/dtt-isa/goal59
dtt-clam/goal6,unsat,724.81,../../result_files/20251204_121600_dtt/dtt-clam/goal6
dtt-clam/goal60,unsat,1.83,../../result_files/20251204_121600_dtt/dtt-clam/goal60
dtt-isa/goal60,unsat,21.28,../../result_files/20251204_121600_dtt/dtt-isa/goal60
dtt-clam/goal61,unsat,0.03,../../result_files/20251204_121600_dtt/dtt-clam/goal61
dtt-isa/goal61,unsat,0.03,../../result_files/20251204_121600_dtt/dtt-isa/goal61
dtt-isa/goal62,unsat,0.04,../../result_files/20251204_121600_dtt/dtt-isa/goal62
dtt-clam/goal63,unsat,0.03,../../result_files/20251204_121600_dtt/dtt-clam/goal63
dtt-isa/goal63,unsat,0.02,../../result_files/20251204_121600_dtt/dtt-isa/goal63
dtt-clam/goal64,,737.02,../../result_files/20251204_121600_dtt/dtt-clam/goal64
dtt-isa/goal64,,1200.21,../../result_files/20251204_121600_dtt/dtt-isa/goal64
dtt-clam/goal65,unsat,0.03,../../result_files/20251204_121600_dtt/dtt-clam/goal65
dtt-isa/goal65,unsat,0.03,../../result_files/20251204_121600_dtt/dtt-isa/goal65
dtt-isa/goal67,unsat,19.27,../../result_files/20251204_121600_dtt/dtt-isa/goal67
dtt-isa/goal68,unsat,112.25,../../result_files/20251204_121600_dtt/dtt-isa/goal68
dtt-clam/goal69,,1200.17,../../result_files/20251204_121600_dtt/dtt-clam/goal69
dtt-isa/goal69,unsat,48.59,../../result_files/20251204_121600_dtt/dtt-isa/goal69
dtt-clam/goal7,,1200.18,../../result_files/20251204_121600_dtt/dtt-clam/goal7
dtt-clam/goal70,unsat,1.55,../../result_files/20251204_121600_dtt/dtt-clam/goal70
dtt-clam/goal71,unsat,0.07,../../result_files/20251204_121600_dtt/dtt-clam/goal71
dtt-clam/goal72,unsat,0.03,../../result_files/20251204_121600_dtt/dtt-clam/goal72
dtt-isa/goal72,,1200.09,../../result_files/20251204_121600_dtt/dtt-isa/goal72
dtt-isa/goal73,,1200.20,../../result_files/20251204_121600_dtt/dtt-isa/goal73
dtt-isa/goal74,,862.91,../../result_files/20251204_121600_dtt/dtt-isa/goal74
dtt-clam/goal75,,1200.16,../../result_files/20251204_121600_dtt/dtt-clam/goal75
dtt-isa/goal75,unsat,132.85,../../result_files/20251204_121600_dtt/dtt-isa/goal75
dtt-clam/goal76,,1200.17,../../result_files/20251204_121600_dtt/dtt-clam/goal76
dtt-isa/goal76,,686.34,../../result_files/20251204_121600_dtt/dtt-isa/goal76
dtt-clam/goal77,,1200.21,../../result_files/20251204_121600_dtt/dtt-clam/goal77
dtt-isa/goal77,unsat,0.03,../../result_files/20251204_121600_dtt/dtt-isa/goal77
dtt-clam/goal78,,1200.08,../../result_files/20251204_121600_dtt/dtt-clam/goal78
dtt-isa/goal78,,1200.17,../../result_files/20251204_121600_dtt/dtt-isa/goal78
dtt-isa/goal79,,649.27,../../result_files/20251204_121600_dtt/dtt-isa/goal79
dtt-clam/goal8,,1200.09,../../result_files/20251204_121600_dtt/dtt-clam/goal8
dtt-isa/goal80,,1200.23,../../result_files/20251204_121600_dtt/dtt-isa/goal80
dtt-clam/goal81,,1004.68,../../result_files/20251204_121600_dtt/dtt-clam/goal81
dtt-clam/goal82,,1200.14,../../result_files/20251204_121600_dtt/dtt-clam/goal82
dtt-isa/goal82,,598.79,../../result_files/20251204_121600_dtt/dtt-isa/goal82
dtt-isa/goal83,,1200.26,../../result_files/20251204_121600_dtt/dtt-isa/goal83
dtt-isa/goal84,,1200.21,../../result_files/20251204_121600_dtt/dtt-isa/goal84
dtt-isa/goal85,,904.43,../../result_files/20251204_121600_dtt/dtt-isa/goal85
dtt-isa/goal86,,1200.21,../../result_files/20251204_121600_dtt/dtt-isa/goal86
dtt-isa/goal87,,763.13,../../result_files/20251204_121600_dtt/dtt-isa/goal87
dtt-clam/goal9,,1200.19,../../result_files/20251204_121600_dtt/dtt-clam/goal9
dtt-leon/heap-goal1,,1200.12,../../result_files/20251204_121600_dtt/dtt-leon/heap-goal1
dtt-leon/heap-goal10,,581.45,../../result_files/20251204_121600_dtt/dtt-leon/heap-goal10
dtt-leon/heap-goal12,,1200.21,../../result_files/20251204_121600_dtt/dtt-leon/heap-goal12
dtt-leon/heap-goal13,,666.62,../../result_files/20251204_121600_dtt/dtt-leon/heap-goal13
dtt-leon/heap-goal2,,1200.21,../../result_files/20251204_121600_dtt/dtt-leon/heap-goal2
dtt-leon/heap-goal3,unsat,173.87,../../result_files/20251204_121600_dtt/dtt-leon/heap-goal3
dtt-leon/heap-goal4,,943.50,../../result_files/20251204_121600_dtt/dtt-leon/heap-goal4
dtt-leon/heap-goal5,,1200.22,../../result_files/20251204_121600_dtt/dtt-leon/heap-goal5
dtt-leon/heap-goal6,unsat,309.21,../../result_files/20251204_121600_dtt/dtt-leon/heap-goal6
dtt-leon/heap-goal7,,1200.21,../../result_files/20251204_121600_dtt/dtt-leon/heap-goal7
dtt-leon/heap-goal8,,1200.22,../../result_files/20251204_121600_dtt/dtt-leon/heap-goal8
dtt-leon/heap-goal9,,812.50,../../result_files/20251204_121600_dtt/dtt-leon/heap-goal9
dtt-hipspec/rev-equiv-goal1,unsat,0.02,../../result_files/20251204_121600_dtt/dtt-hipspec/rev-equiv-goal1
dtt-hipspec/rev-equiv-goal3,unsat,206.37,../../result_files/20251204_121600_dtt/dtt-hipspec/rev-equiv-goal3
dtt-hipspec/rev-equiv-goal4,,1200.17,../../result_files/20251204_121600_dtt/dtt-hipspec/rev-equiv-goal4
dtt-hipspec/rev-equiv-goal5,,1061.34,../../result_files/20251204_121600_dtt/dtt-hipspec/rev-equiv-goal5
dtt-hipspec/rev-equiv-goal6,,1200.18,../../result_files/20251204_121600_dtt/dtt-hipspec/rev-equiv-goal6
dtt-hipspec/rev-equiv-goal7,,1200.20,../../result_files/20251204_121600_dtt/dtt-hipspec/rev-equiv-goal7
dtt-hipspec/rev-equiv-goal8,,1200.19,../../result_files/20251204_121600_dtt/dtt-hipspec/rev-equiv-goal8
dtt-hipspec/rotate-goal3,,1200.19,../../result_files/20251204_121600_dtt/dtt-hipspec/rotate-goal3
dtt-hipspec/rotate-goal4,,1200.16,../../result_files/20251204_121600_dtt/dtt-hipspec/rotate-goal4
dtt-hipspec/rotate-goal5,unsat,0.09,../../result_files/20251204_121600_dtt/dtt-hipspec/rotate-goal5
dtt-hipspec/rotate-goal7,,1200.20,../../result_files/20251204_121600_dtt/dtt-hipspec/rotate-goal7
